"REF_DATE","GEO","DGUID","Measure","Sex at birth","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877755","6.3.2.3.2","0.0","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877756","6.3.2.3.3","2.1","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877757","6.3.2.4.1","","x","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877758","6.3.2.4.2","","x","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877759","6.3.2.4.3","","x","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877760","6.3.3.1.1","1.8","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877761","6.3.3.1.2","0.4","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877762","6.3.3.1.3","4.5","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877763","6.3.3.2.1","0.0","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877764","6.3.3.2.2","0.0","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877765","6.3.3.2.3","4.5","","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877766","6.3.3.3.1","2.4","E","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877767","6.3.3.3.2","0.5","E","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877768","6.3.3.3.3","8.5","E","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877769","6.3.3.4.1","","x","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877770","6.3.3.4.2","","x","","","1"
"2021","Saskatchewan","2016A000247","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877771","6.3.3.4.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877772","7.1.1.1.1","5.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877773","7.1.1.1.2","4.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877774","7.1.1.1.3","7.4","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877775","7.1.1.2.1","4.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877776","7.1.1.2.2","1.9","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877777","7.1.1.2.3","8.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877778","7.1.1.3.1","6.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877779","7.1.1.3.2","3.2","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877780","7.1.1.3.3","10.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877781","7.1.1.4.1","6.2","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877782","7.1.1.4.2","3.2","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877783","7.1.1.4.3","11.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877784","7.1.2.1.1","6.2","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877785","7.1.2.1.2","4.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877786","7.1.2.1.3","9.1","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877787","7.1.2.2.1","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877788","7.1.2.2.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877789","7.1.2.2.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877790","7.1.2.3.1","5.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877791","7.1.2.3.2","2.9","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877792","7.1.2.3.3","10.1","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877793","7.1.2.4.1","7.4","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877794","7.1.2.4.2","3.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877795","7.1.2.4.3","13.8","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877796","7.1.3.1.1","5.1","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877797","7.1.3.1.2","2.9","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877798","7.1.3.1.3","8.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877799","7.1.3.2.1","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877800","7.1.3.2.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877801","7.1.3.2.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877802","7.1.3.3.1","6.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877803","7.1.3.3.2","2.8","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877804","7.1.3.3.3","12.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877805","7.1.3.4.1","5.2","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877806","7.1.3.4.2","2.2","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Overall","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877807","7.1.3.4.3","11.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877808","7.2.1.1.1","4.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877809","7.2.1.1.2","2.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877810","7.2.1.1.3","5.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877811","7.2.1.2.1","4.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877812","7.2.1.2.2","1.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877813","7.2.1.2.3","8.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877814","7.2.1.3.1","3.4","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877815","7.2.1.3.2","1.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877816","7.2.1.3.3","5.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877817","7.2.1.4.1","5.8","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877818","7.2.1.4.2","2.9","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877819","7.2.1.4.3","10.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877820","7.2.2.1.1","5.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877821","7.2.2.1.2","3.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877822","7.2.2.1.3","8.6","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877823","7.2.2.2.1","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877824","7.2.2.2.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877825","7.2.2.2.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877826","7.2.2.3.1","4.9","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877827","7.2.2.3.2","2.4","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Infection","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877828","7.2.2.3.3","9.2","","","","1"
